Date,corn,soybean_meal,hog,crush
2014-02-13,4.5625,354.2,83.3,162702.5
2014-02-14,4.5975,352.7,83.85,164087.5
2014-02-18,4.6375,352.8,84.8,166517.5
2014-02-19,4.6825,352.4,85.725,168842.5
2014-02-20,4.6875,354.8,85.825,168847.5
2014-02-21,4.6425,357.8,85.925,169542.5
2014-02-24,4.65,361.1,85.8,168700.0
2014-02-25,4.6775,365.3,86.2,169147.5
2014-02-26,4.665,364.8,85.4,166825.0
2014-02-27,4.61,360.6,85.6,168710.0
2014-02-28,4.715,364.4,86.25,168835.0
2014-03-03,4.765,360.4,85.3,165445.0
2014-03-04,4.865,359.0,86.8,168885.0
2014-03-05,4.8325,359.9,85.8,166082.5
2014-03-06,4.8925,359.9,86.475,167342.5
2014-03-07,4.8475,362.3,87.45,170897.5
2014-03-10,4.78,358.6,89.45,178680.0
2014-03-11,4.8125,364.2,88.725,175312.5
2014-03-12,4.8625,359.8,87.85,172202.5
2014-03-13,4.84,363.6,89.025,175920.0
2014-03-14,4.8725,362.6,88.8,174812.5
2014-03-17,4.82,364.1,87.125,170090.0
2014-03-18,4.8775,366.1,86.5,167027.5
2014-03-19,4.8875,369.6,88.1,171647.5
2014-03-20,4.8075,374.2,89.3,176227.5
2014-03-21,4.8,369.7,90.65,181110.0
2014-03-24,4.8775,372.9,91.125,181147.5
2014-03-25,4.8625,374.9,89.8,176932.5
2014-03-26,4.84,377.3,89.9,177350.0
2014-03-27,4.88,378.4,91.525,181840.0
2014-03-28,4.8725,377.2,90.85,179912.5
2014-03-31,4.9825,375.5,90.2,176352.5
2014-04-01,5.055,380.3,91.15,177825.0
2014-04-02,4.97,377.6,91.4,180170.0
2014-04-03,5.015,376.9,91.5,179885.0
2014-04-04,5.0675,379.1,89.1,171197.5
2014-04-07,5.055,379.0,90.65,176355.0
2014-04-08,5.13,380.3,88.85,169340.0
2014-04-09,5.055,381.3,89.55,172605.0
2014-04-10,5.05,383.3,88.65,169600.0
2014-04-11,4.9925,380.4,89.45,173312.5
2014-04-14,5.035,381.0,89.85,173895.0
2014-04-15,5.0325,383.2,88.7,170032.5
2014-04-16,4.99,383.6,88.5,169990.0
2014-04-17,4.9675,386.2,88.75,170867.5
2014-04-21,4.9,380.6,88.0,170040.0
2014-04-22,4.9575,377.2,88.875,172317.5
2014-04-23,5.045,383.0,91.025,177305.0
2014-04-24,5.0275,385.0,91.125,177687.5
2014-04-25,5.0625,388.7,91.275,177272.5
2014-04-28,5.07,390.2,91.45,177570.0
2014-04-29,5.1225,393.4,92.95,181262.5
2014-04-30,5.0925,395.9,92.5,180022.5
2014-05-01,4.995,390.0,93.4,184955.0
2014-05-02,4.94,387.8,94.475,189440.0
2014-05-05,5.0,390.1,95.0,189990.0
2014-05-06,5.095,388.5,94.95,188565.0
2014-05-07,5.095,386.1,94.8,188325.0
2014-05-08,5.115,388.6,94.375,186415.0
2014-05-09,4.9875,388.9,94.075,187337.5
2014-05-12,4.92,384.8,94.075,188760.0
2014-05-13,4.95,385.9,94.3,188920.0
2014-05-14,4.89,386.8,93.3,186530.0
2014-05-15,4.805,385.2,93.875,189805.0
2014-05-16,4.81,388.2,93.775,189110.0
2014-05-19,4.7575,397.4,94.35,190817.5
2014-05-20,4.72,395.4,94.8,193020.0
2014-05-21,4.7175,402.9,95.3,193907.5
2014-05-22,4.735,409.7,95.05,192165.0
2014-05-23,4.7525,409.4,95.125,192172.5
2014-05-27,4.6575,399.4,95.3,195157.5
2014-05-28,4.695,403.3,95.0,193245.0
2014-05-29,4.63,404.5,94.65,192980.0
2014-05-30,4.575,403.6,94.8,194375.0
2014-06-02,4.585,402.2,95.25,195805.0
2014-06-03,4.5425,397.9,94.75,195272.5
2014-06-04,4.535,391.3,94.275,194525.0
2014-06-05,4.4725,391.5,93.9,194242.5
2014-06-06,4.5775,394.2,94.6,194637.5
2014-06-09,4.5,397.0,95.1,197120.0
2014-06-10,4.45,401.8,95.15,197550.0
2014-06-11,4.4175,400.3,96.25,201707.5
2014-06-12,4.4375,397.7,98.65,209347.5
2014-06-13,4.475,396.7,98.425,208165.0
2014-06-16,4.42,392.7,96.175,202190.0
2014-06-17,4.395,390.0,94.85,198595.0
2014-06-18,4.395,390.4,94.25,196635.0
2014-06-19,4.475,395.2,97.0,203755.0
2014-06-20,4.52,398.9,96.55,201270.0
2014-06-23,4.425,394.6,96.95,204405.0
2014-06-24,4.4075,387.1,97.9,208457.5
2014-06-25,4.4,390.6,96.1,202460.0
2014-06-26,4.4325,397.1,95.65,199882.5
2014-06-27,4.4725,393.0,95.6,199532.5
2014-06-30,4.2525,367.4,98.6,214992.5
2014-07-01,4.2275,362.1,99.85,219897.5
2014-07-02,4.18,363.1,101.05,224350.0
2014-07-03,4.1525,360.2,102.85,230812.5
2014-07-07,4.0625,358.7,104.05,236152.5
2014-07-08,4.0425,357.3,104.25,237232.5
2014-07-09,3.98,355.2,105.45,242220.0
2014-07-10,3.9275,349.8,103.95,238747.5
2014-07-11,3.8475,345.0,104.35,241707.5
2014-07-14,3.8825,348.7,105.15,243372.5
2014-07-15,3.8175,347.2,104.7,243057.5
2014-07-16,3.8675,356.8,104.0,239107.5
2014-07-17,3.8725,357.5,102.9,235442.5
2014-07-18,3.785,351.8,103.6,239565.0
2014-07-21,3.72,346.8,103.9,242000.0
2014-07-22,3.6825,341.7,104.5,244992.5
2014-07-23,3.7075,347.3,101.5,234457.5
2014-07-24,3.695,350.0,98.625,225175.0
2014-07-25,3.7175,350.2,98.15,223297.5
2014-07-28,3.7675,357.3,97.35,219277.5
2014-07-29,3.71,354.3,96.6,218040.0
2014-07-30,3.715,348.6,94.45,211655.0
2014-07-31,3.67,348.8,94.175,211430.0
2014-08-01,3.6225,342.4,94.4,213502.5
2014-08-04,3.6925,347.8,95.35,214952.5
2014-08-05,3.6725,343.6,93.975,211272.5
2014-08-06,3.7425,348.2,94.8,212402.5
2014-08-07,3.7125,347.5,91.825,203402.5
2014-08-08,3.635,350.6,89.15,195695.0
2014-08-11,3.6825,349.0,89.55,196422.5
2014-08-12,3.69,343.5,87.3,189660.0
2014-08-13,3.6975,342.1,88.2,192567.5
2014-08-14,3.735,351.1,87.75,189665.0
2014-08-15,3.77,353.5,89.05,193060.0
2014-08-18,3.715,355.1,88.875,193165.0
2014-08-19,3.7225,352.7,88.625,192492.5
2014-08-20,3.675,344.2,86.425,187015.0
2014-08-21,3.69,346.5,87.55,190160.0
2014-08-22,3.715,352.7,87.15,187885.0
2014-08-25,3.675,343.7,88.0,192105.0
2014-08-26,3.65,343.5,89.7,197940.0
2014-08-27,3.65,344.2,90.5,200430.0
2014-08-28,3.6925,348.6,90.375,198952.5
2014-08-29,3.6475,350.7,92.0,204617.5
2014-09-02,3.6375,360.0,93.4,208317.5
2014-09-03,3.52,350.4,93.1,210080.0
2014-09-04,3.465,341.5,92.45,209715.0
2014-09-05,3.56,349.1,95.45,217130.0
2014-09-08,3.4825,342.4,96.05,220882.5
2014-09-09,3.4425,338.7,98.25,228892.5
2014-09-10,3.4575,337.2,98.65,230097.5
2014-09-11,3.41,329.2,97.2,226970.0
2014-09-12,3.385,327.9,96.3,224595.0
2014-09-15,3.43,327.0,95.85,222570.0
2014-09-16,3.4375,326.1,95.925,222787.5
2014-09-17,3.4175,324.2,93.9,216797.5
2014-09-18,3.3825,320.3,93.8,217392.5
2014-09-19,3.315,315.4,94.85,222255.0
2014-09-22,3.3025,310.5,95.7,225652.5
2014-09-23,3.255,308.9,95.25,225085.0
2014-09-24,3.295,308.0,95.2,224415.0
2014-09-25,3.26,303.9,93.6,220230.0
2014-09-26,3.23,301.1,94.475,223760.0
2014-09-29,3.2575,303.9,94.85,224267.5
2014-09-30,3.2075,298.9,94.525,224477.5
2014-10-01,3.2125,298.6,94.875,225552.5
2014-10-02,3.2275,301.3,94.925,225217.5
2014-10-03,3.2325,298.8,93.025,219312.5
2014-10-06,3.325,308.9,95.875,226035.0
2014-10-07,3.405,312.6,94.35,219585.0
2014-10-08,3.4325,309.8,95.175,222092.5
2014-10-09,3.4475,313.5,95.625,222937.5
2014-10-10,3.34,311.0,94.4,220880.0
2014-10-13,3.46,317.9,94.625,219110.0
2014-10-14,3.57,324.0,94.925,217810.0
2014-10-15,3.475,327.3,91.925,209305.0
2014-10-16,3.5225,334.6,90.325,202742.5
2014-10-17,3.48,330.5,90.575,204590.0
2014-10-20,3.4825,329.4,89.15,200102.5
2014-10-21,3.56,342.9,88.45,195350.0
2014-10-22,3.53,338.0,89.75,200450.0
2014-10-23,3.5975,352.4,88.725,194717.5
2014-10-24,3.53,350.2,90.25,200830.0
2014-10-27,3.63,376.8,89.05,192830.0
2014-10-28,3.645,375.1,90.2,196455.0
2014-10-29,3.7525,397.2,88.6,187512.5
2014-10-30,3.74,380.0,87.2,184940.0
2014-10-31,3.7675,389.0,88.025,186267.5
2014-11-03,3.735,372.7,88.85,191025.0
2014-11-04,3.645,372.5,87.975,189595.0
2014-11-05,3.7025,375.3,87.125,185732.5
2014-11-06,3.7125,391.7,87.65,185622.5
2014-11-07,3.675,390.4,88.775,189915.0
2014-11-10,3.6925,380.9,89.55,193082.5
2014-11-11,3.7375,400.6,89.9,191557.5
2014-11-12,3.7775,395.0,90.675,193997.5
2014-11-13,3.8625,393.5,91.275,194792.5
2014-11-14,3.8175,379.9,92.675,201307.5
2014-11-17,3.775,387.1,93.0,202265.0
2014-11-18,3.72,378.0,91.55,199360.0
2014-11-19,3.6325,370.4,91.775,202152.5
2014-11-20,3.7325,370.8,90.775,197412.5
2014-11-21,3.7275,378.4,90.65,196327.5
2014-11-24,3.675,374.9,91.325,199625.0
2014-11-25,3.7425,390.6,90.95,195842.5
2014-11-26,3.7825,401.6,90.95,194142.5
2014-11-28,3.7575,391.1,90.325,193567.5
2014-12-01,4.1825,330.7,90.125,192592.5
2014-12-02,4.1,326.2,89.5,192280.0
2014-12-03,4.1175,324.0,88.05,187597.5
2014-12-04,4.1775,328.7,87.625,184867.5
2014-12-05,4.2275,335.7,86.6,180137.5
2014-12-08,4.1825,336.6,86.575,180642.5
2014-12-09,4.235,338.9,86.95,180825.0
2014-12-10,4.21,335.1,87.275,182620.0
2014-12-11,4.2475,336.9,87.55,182757.5
2014-12-12,4.3175,335.6,87.525,181757.5
2014-12-15,4.3275,332.1,73.6,137397.49999999997
2014-12-16,4.3075,329.7,73.0,136017.5
2014-12-17,4.32,332.9,72.25,133110.0
2014-12-18,4.3475,336.4,73.025,134827.50000000003
2014-12-19,4.35,336.3,72.45,132960.0
2014-12-22,4.3475,339.2,70.375,126067.5
2014-12-23,4.37,338.1,69.95,124480.0
2014-12-24,4.3225,336.7,70.425,126852.5
2014-12-26,4.39,339.6,71.275,128270.00000000003
2014-12-29,4.3675,336.7,72.25,132017.5
2014-12-30,4.3075,333.7,72.2,133057.5
2014-12-31,4.21,328.8,72.5,135970.0
2015-01-02,4.195,324.1,73.0,138265.0
2015-01-05,4.29,333.5,73.275,136780.00000000003
2015-01-06,4.2825,335.2,73.0,135842.5
2015-01-07,4.2025,332.9,73.25,138072.5
2015-01-08,4.1725,328.3,72.125,135382.5
2015-01-09,4.215,330.5,72.15,134605.00000000003
2015-01-12,4.26,324.2,71.4,132160.00000000003
2015-01-13,4.12,319.8,70.8,132780.0
2015-01-14,4.085,322.3,72.15,137375.00000000003
2015-01-15,4.075,315.9,72.4,138965.00000000003
2015-01-16,4.1475,314.7,71.75,135917.5
2015-01-20,4.17,313.9,69.2,127500.0
2015-01-21,4.155,314.3,69.2,127685.0
2015-01-22,4.1325,314.7,68.9,127022.50000000003
2015-01-23,4.1725,315.5,66.1,117382.49999999997
2015-01-26,4.1425,322.0,68.4,124542.50000000003
2015-01-27,4.1125,318.1,68.025,124182.50000000003
2015-01-28,4.0425,319.9,70.45,132812.5
2015-01-29,4.0275,319.1,69.1,128797.49999999997
2015-01-30,4.0075,314.1,69.45,130717.5
2015-02-02,4.01,310.9,69.3,130520.0
2015-02-03,4.1625,319.2,68.75,125642.5
2015-02-04,4.1425,316.3,68.0,123832.5
2015-02-05,4.16,315.7,67.475,121949.99999999997
2015-02-06,4.1675,314.1,68.8,126237.49999999999
2015-02-09,4.2125,314.6,68.8,125512.5
2015-02-10,4.185,311.3,68.5,125295.00000000001
2015-02-11,4.1525,312.9,66.575,119462.5
2015-02-12,4.13,314.7,66.875,120580.0
2015-02-13,4.175,315.5,67.0,120225.0
2015-02-17,4.205,323.0,65.425,113985.0
2015-02-18,4.145,320.2,65.1,114124.99999999999
2015-02-19,4.1975,325.7,65.475,113987.49999999997
2015-02-20,4.1625,324.6,64.7,112142.5
2015-02-23,4.105,325.5,65.65,115955.00000000001
2015-02-24,4.0975,331.1,67.4,121107.50000000003
2015-02-25,4.09,326.7,67.875,123180.0
2015-02-26,4.1375,330.9,67.4,120527.50000000003
2015-02-27,4.175,327.9,68.2,122825.0
2015-03-02,4.1325,321.7,68.55,125202.5
2015-03-03,4.165,322.1,66.85,119234.99999999997
2015-03-04,4.1375,317.6,68.2,124417.5
2015-03-05,4.14,316.6,67.3,121600.0
2015-03-06,4.1075,318.5,66.9,120617.50000000003
2015-03-09,4.1275,323.7,67.1,120437.49999999996
2015-03-10,4.1225,321.0,67.325,121502.50000000001
2015-03-11,4.1425,323.4,65.725,115842.49999999997
2015-03-12,4.1175,321.9,65.025,114127.50000000003
2015-03-13,4.0475,316.1,63.275,110157.5
2015-03-16,4.0425,315.1,62.825,108892.49999999999
2015-03-17,3.9675,311.2,63.475,112487.5
2015-03-18,4.0,313.8,62.95,110060.0
2015-03-19,3.99,312.0,61.95,107190.0
2015-03-20,4.0925,316.3,61.4,103462.5
2015-03-23,4.1425,318.4,62.4,105702.5
2015-03-24,4.1725,317.7,64.475,111962.49999999997
2015-03-25,4.18,315.6,64.25,111340.0
2015-03-26,4.1475,314.3,63.95,110997.5
2015-03-27,4.1475,314.1,63.675,110137.5
2015-03-30,4.1825,315.3,65.275,114612.50000000003
2015-03-31,4.0075,318.7,66.1,119537.49999999997
2015-04-01,4.0675,324.4,66.975,120867.49999999997
2015-04-02,4.105,321.7,66.7,119694.99999999999
2015-04-06,4.0975,318.6,67.475,122597.49999999997
2015-04-07,4.0775,316.8,67.275,122437.50000000003
2015-04-08,4.0475,315.7,67.975,125237.49999999997
2015-04-09,4.035,309.8,67.6,124814.99999999997
2015-04-10,4.025,307.4,68.25,127285.0
2015-04-13,3.96,307.3,68.1,127789.99999999997
2015-04-14,3.99,310.2,68.8,129290.0
2015-04-15,4.005,309.3,67.4,124675.00000000003
2015-04-16,4.0025,309.2,68.4,127922.50000000001
2015-04-17,4.0325,310.5,67.875,125662.5
2015-04-20,4.0125,312.6,67.475,124472.49999999997
2015-04-21,3.975,310.5,68.375,128125.0
2015-04-22,3.975,309.9,67.025,123865.00000000003
2015-04-23,3.945,311.2,68.65,129385.00000000003
2015-04-24,3.8825,309.3,68.9,131312.50000000003
2015-04-27,3.8325,309.1,68.675,131362.5
2015-04-28,3.825,311.7,68.6,130974.99999999997
2015-04-29,3.855,314.8,69.0,131495.0
2015-04-30,3.835,310.4,68.65,131115.00000000003
2015-05-01,3.8025,306.5,69.3,134072.5
2015-05-04,3.7775,306.1,69.85,136247.49999999997
2015-05-05,3.79,307.2,69.475,134749.99999999997
2015-05-06,3.825,307.2,70.2,136545.0
2015-05-07,3.77,307.1,70.3,137700.0
2015-05-08,3.7825,305.9,70.525,138352.50000000003
2015-05-11,3.755,303.0,70.025,137455.00000000003
2015-05-12,3.76,295.6,70.6,139959.99999999997
2015-05-13,3.785,295.8,70.05,137805.0
2015-05-14,3.8475,296.6,69.675,135587.5
2015-05-15,3.8275,297.5,69.95,136677.5
2015-05-18,3.8575,300.4,70.3,137057.5
2015-05-19,3.8025,299.1,70.2,137692.5
2015-05-20,3.7725,296.6,70.25,138552.5
2015-05-21,3.8225,296.9,70.2,137612.5
2015-05-22,3.7775,295.8,70.25,138557.5
2015-05-26,3.7325,293.3,70.075,138922.5
2015-05-27,3.6675,297.3,69.8,138617.5
2015-05-28,3.7,294.1,70.1,139409.99999999997
2015-05-29,3.68,292.9,69.225,137029.99999999997
2015-06-01,3.69,286.5,69.775,139280.00000000003
2015-06-02,3.76,292.0,69.25,136000.0
2015-06-03,3.7675,291.4,68.1,132267.49999999997
2015-06-04,3.81,294.6,66.65,126670.00000000003
2015-06-05,3.78,291.9,67.2,129150.0
2015-06-08,3.835,294.9,67.275,128265.00000000003
2015-06-09,3.83,299.6,66.775,126270.00000000003
2015-06-10,3.7525,297.0,66.725,127532.49999999997
2015-06-11,3.7425,294.8,66.275,126462.50000000003
2015-06-12,3.695,294.3,64.7,122185.0
2015-06-15,3.635,294.3,63.0,117645.0
2015-06-16,3.7,301.9,62.8,115270.0
2015-06-17,3.75,305.1,64.05,118200.0
2015-06-18,3.7325,308.8,63.525,116412.5
2015-06-19,3.6875,306.5,61.65,111317.5
2015-06-22,3.735,317.9,60.725,106505.0
2015-06-23,3.8125,318.3,60.95,106022.5
2015-06-24,3.805,314.4,60.875,106285.0
2015-06-25,3.9225,322.2,60.625,102942.5
2015-06-26,4.02,326.4,61.225,102980.00000000001
2015-06-29,4.0225,326.2,63.05,108802.5
2015-06-30,4.315,345.4,64.225,106254.99999999996
2015-07-01,4.3175,345.7,63.5,103867.5
2015-07-02,4.3725,343.9,63.8,104182.50000000001
2015-07-06,4.35,340.3,63.375,103520.0
2015-07-07,4.33,335.7,63.65,105160.0
2015-07-08,4.3425,336.8,62.775,102062.5
2015-07-09,4.39,347.3,59.975,91340.0
2015-07-10,4.45,347.6,59.1,87610.0
2015-07-13,4.5175,348.0,59.175,86797.5
2015-07-14,4.3875,348.3,61.225,95277.5
2015-07-15,4.4025,350.3,61.5,95732.5
2015-07-16,4.41,349.7,61.575,95920.0
2015-07-17,4.3125,347.7,60.675,94702.5
2015-07-20,4.16,342.7,60.5,96930.0
2015-07-21,4.175,344.8,59.75,94095.0
2015-07-22,4.135,343.0,62.375,103275.0
2015-07-23,4.1375,336.1,61.75,101927.5
2015-07-24,4.0275,333.4,61.525,103127.5
2015-07-27,3.835,321.0,60.675,104535.0
2015-07-28,3.855,323.7,61.575,106845.0
2015-07-29,3.7825,325.2,61.925,108902.5
2015-07-30,3.8375,327.4,61.95,107937.5
2015-07-31,3.8125,323.9,60.45,103862.5
2015-08-03,3.765,321.0,61.9,109505.0
2015-08-04,3.7875,325.5,63.15,112717.5
2015-08-05,3.8325,332.8,62.825,110272.5
2015-08-06,3.805,326.3,60.7,104535.0
2015-08-07,3.8375,332.7,60.475,102687.5
2015-08-10,4.01,343.4,59.45,95750.0
2015-08-11,3.875,332.1,59.4,98745.0
2015-08-12,3.68,311.8,60.1,105940.0
2015-08-13,3.7525,320.0,61.225,107632.5
2015-08-14,3.755,314.2,61.975,110575.0
2015-08-17,3.745,314.7,62.3,111715.0
2015-08-18,3.7725,312.9,62.25,111322.5
2015-08-19,3.785,311.6,62.275,111345.0
2015-08-20,3.825,318.7,61.3,106915.0
2015-08-21,3.7725,314.6,59.0,100752.5
2015-08-24,3.805,315.2,62.0,109805.0
2015-08-25,3.77,317.1,63.475,114860.0
2015-08-26,3.7325,313.9,62.3,111982.5
2015-08-27,3.75,315.0,62.05,110810.0
2015-08-28,3.75,312.7,62.05,111040.0
2015-08-31,3.7525,311.3,63.625,116182.5
2015-09-01,3.69,308.1,62.975,115360.0
2015-09-02,3.675,310.3,64.675,120805.0
2015-09-03,3.615,308.2,64.025,119835.00000000003
2015-09-04,3.63,306.8,63.35,117590.0
2015-09-08,3.6825,308.6,63.6,117422.5
2015-09-09,3.69,308.3,63.55,117180.0
2015-09-10,3.7425,306.7,63.55,116552.5
2015-09-11,3.87,309.3,62.65,111500.0
2015-09-14,3.935,312.8,62.25,108895.0
2015-09-15,3.905,317.4,63.85,114005.0
2015-09-16,3.86,315.4,62.075,109200.0
2015-09-17,3.7975,312.3,64.35,117727.49999999997
2015-09-18,3.7725,307.8,64.15,117912.50000000003
2015-09-21,3.845,308.2,64.975,119424.99999999997
2015-09-22,3.805,303.3,64.75,119795.0
2015-09-23,3.8325,302.0,64.225,117832.49999999997
2015-09-24,3.815,301.9,65.825,123225.0
2015-09-25,3.89,308.2,65.775,121310.00000000003
2015-09-28,3.8675,304.1,65.75,121977.5
2015-09-29,3.89,305.5,67.05,125660.0
2015-09-30,3.8775,309.0,66.725,124457.49999999997
2015-10-01,3.8875,303.9,64.525,117777.50000000003
2015-10-02,3.8925,301.2,65.375,120692.5
2015-10-05,3.935,303.8,64.725,117714.99999999997
2015-10-06,3.9825,303.6,66.725,123422.49999999997
2015-10-07,3.9575,306.5,65.975,121107.49999999997
2015-10-08,3.9125,304.3,66.15,122562.50000000003
2015-10-09,3.8275,307.8,66.125,123407.5
2015-10-12,3.8075,309.5,66.5,124737.5
2015-10-13,3.845,317.7,67.575,126795.0
2015-10-14,3.79,315.8,66.825,125410.0
2015-10-15,3.755,314.0,66.825,126115.0
2015-10-16,3.7675,312.0,65.575,122127.5
2015-10-19,3.73,310.8,65.975,124089.99999999997
2015-10-20,3.7675,309.5,67.85,129657.49999999997
2015-10-21,3.8075,310.5,67.025,126317.50000000003
2015-10-22,3.7825,307.8,66.45,125122.5
2015-10-23,3.7975,305.1,63.6,116047.5
2015-10-26,3.845,302.2,62.85,113225.0
2015-10-27,3.8,304.7,61.25,108530.0
2015-10-28,3.76,299.9,61.4,110090.0
2015-10-29,3.8,301.6,59.875,104440.0
2015-10-30,3.8225,304.4,59.2,101662.5
2015-11-02,3.765,302.2,58.225,99625.0
2015-11-03,3.805,301.3,58.225,99115.0
2015-11-04,3.805,301.8,57.375,96345.0
2015-11-05,3.745,296.4,55.4,91465.0
2015-11-06,3.73,295.7,55.0,90480.0
2015-11-09,3.6675,295.0,53.725,87407.5
2015-11-10,3.59,292.2,53.55,88290.0
2015-11-11,3.6225,294.0,56.175,96022.5
2015-11-12,3.62,291.4,56.1,96080.0
2015-11-13,3.5825,288.8,54.8,92742.5
2015-11-16,3.6,288.8,51.8,82880.0
2015-11-17,3.62,288.5,54.175,90210.0
2015-11-18,3.6175,285.6,54.375,91177.5
2015-11-19,3.6425,286.6,55.4,93982.5
2015-11-20,3.6325,283.0,57.45,101052.5
2015-11-23,3.6725,285.3,57.45,100222.5
2015-11-24,3.6425,283.8,57.225,100102.5
2015-11-25,3.66,284.8,58.8,104780.0
2015-11-27,3.5925,282.4,58.725,105792.5
2015-11-30,3.65,284.6,58.425,103750.0
2015-12-01,3.9575,295.2,59.95,102957.5
2015-12-02,3.9325,296.4,59.35,101292.5
2015-12-03,3.995,297.8,58.35,97015.0
2015-12-04,4.0325,295.7,57.05,92502.5
2015-12-07,3.955,289.1,55.475,89285.0
2015-12-08,3.955,285.7,55.325,89145.0
2015-12-09,3.955,287.2,56.75,93555.0
2015-12-10,3.9925,285.3,56.225,91502.5
2015-12-11,3.96,284.2,56.0,91380.0
2015-12-14,3.99,285.3,55.55,89380.0
2015-12-15,3.9775,282.8,63.425,115017.5
2015-12-16,3.9125,280.3,63.25,115682.5
2015-12-17,3.965,286.6,61.175,107625.0
2015-12-18,3.97,290.7,61.1,106900.0
2015-12-21,3.95,288.6,60.25,104690.0
2015-12-22,3.905,287.5,59.725,103795.0
2015-12-23,3.9,284.0,60.675,107260.0
2015-12-24,3.89,281.0,61.75,111150.0
2015-12-28,3.8575,279.9,61.725,111667.5
2015-12-29,3.8675,281.4,61.525,110727.5
2015-12-30,3.8325,279.6,61.375,110952.5
2015-12-31,3.83,278.0,61.4,111230.0
2016-01-04,3.77,276.0,61.875,113850.0
2016-01-05,3.7775,277.1,62.475,115547.5
2016-01-06,3.7825,278.4,62.075,114062.5
2016-01-07,3.7875,277.5,61.575,112477.5
2016-01-08,3.83,278.1,61.475,111460.0
2016-01-11,3.785,278.7,61.7,112795.0
2016-01-12,3.8275,283.1,62.525,114357.5
2016-01-13,3.83,283.3,62.85,115340.0
2016-01-14,3.82,282.8,63.25,116820.0
2016-01-15,3.8525,280.5,63.225,116482.5
2016-01-19,3.895,280.3,63.15,115625.0
2016-01-20,3.905,279.4,62.35,113005.0
2016-01-21,3.8925,280.2,63.05,115352.5
2016-01-22,3.92,277.1,63.075,115330.0
2016-01-25,3.925,280.2,63.4,115985.0
2016-01-26,3.915,278.2,63.475,116575.0
2016-01-27,3.905,279.9,63.65,117115.0
2016-01-28,3.875,274.5,63.2,116665.0
2016-01-29,3.9325,279.5,63.2,115302.5
2016-02-01,3.92,278.2,63.525,116660.0
2016-02-02,3.94,281.3,63.375,115570.0
2016-02-03,3.93,277.4,63.8,117470.0
2016-02-04,3.9125,275.7,64.0,118542.5
2016-02-05,3.8925,273.5,64.4,120342.50000000003
2016-02-08,3.855,273.3,64.0,119645.0
2016-02-09,3.84,272.6,63.725,119060.0
2016-02-10,3.835,271.2,63.0,116955.0
2016-02-11,3.8275,273.6,63.525,118507.5
2016-02-12,3.8175,271.4,63.375,118397.5
2016-02-16,3.8575,274.0,62.825,115777.5
2016-02-17,3.89,272.9,63.4,117240.0
2016-02-18,3.865,273.1,63.5,117915.0
2016-02-19,3.865,273.7,63.475,117775.0
2016-02-22,3.9025,273.9,63.6,117592.5
2016-02-23,3.86,272.5,63.55,118210.0
2016-02-24,3.8375,272.6,63.575,118617.5
2016-02-25,3.7975,270.2,63.225,118337.5
2016-02-26,3.7825,268.8,63.425,119342.5
2016-02-29,3.7575,270.1,63.6,120147.5
2016-03-01,3.7375,269.5,63.375,119787.5
2016-03-02,3.745,272.4,63.6,120105.0
2016-03-03,3.755,272.4,63.425,119395.0
2016-03-04,3.78,277.9,63.675,119270.0
2016-03-07,3.795,277.8,63.8,119455.0
2016-03-08,3.805,279.0,63.95,119665.0
2016-03-09,3.7925,277.5,64.15,120642.50000000003
2016-03-10,3.81,279.4,64.425,121070.0
2016-03-11,3.8275,280.3,64.5,120957.5
2016-03-14,3.87,278.0,64.275,119830.00000000003
2016-03-15,3.8725,275.2,63.925,118952.5
2016-03-16,3.865,274.7,64.1,119674.99999999997
2016-03-17,3.8725,274.5,64.4,120542.50000000003
2016-03-18,3.855,274.2,64.175,120115.0
2016-03-21,3.8775,276.1,63.125,116227.5
2016-03-22,3.8775,278.3,63.925,118567.5
2016-03-23,3.86,278.4,63.7,118100.0
2016-03-24,3.8725,282.8,63.325,116272.5
2016-03-28,3.875,279.7,64.175,119265.0
2016-03-29,3.895,280.8,64.775,120775.00000000003
2016-03-30,3.84,280.0,63.775,118480.0
2016-03-31,3.6875,278.8,63.525,120087.5
2016-04-01,3.6975,280.4,62.375,116097.5
2016-04-04,3.69,277.0,62.925,118310.0
2016-04-05,3.71,277.0,63.2,118890.0
2016-04-06,3.715,276.2,63.75,120655.0
2016-04-07,3.7425,275.6,64.125,121502.5
2016-04-08,3.75,281.9,64.35,121479.99999999997
2016-04-11,3.6875,287.5,64.125,121137.5
2016-04-12,3.7425,292.7,64.45,120832.5
2016-04-13,3.84,299.8,63.85,116740.0
2016-04-14,3.855,298.0,62.825,113415.0
2016-04-15,3.8825,303.0,63.375,114262.5
2016-04-18,3.9025,300.6,63.325,114042.5
2016-04-19,3.965,311.2,63.75,113405.0
2016-04-20,4.0275,316.9,63.75,111897.5
2016-04-21,3.935,320.1,64.0,113765.0
2016-04-22,3.81,312.2,63.7,115470.0
2016-04-25,3.8775,319.1,63.95,114567.5
2016-04-26,3.945,324.4,63.8,112545.0
2016-04-27,3.905,323.9,64.275,114715.00000000003
2016-04-28,3.945,329.6,64.475,114184.99999999997
2016-04-29,3.9525,329.8,64.45,113972.5
2016-05-02,3.965,338.4,65.175,115245.0
2016-05-03,3.87,335.5,65.175,116960.0
2016-05-04,3.85,337.5,65.15,116980.00000000003
